Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2014,39187,020300000,TOWN OF WORTH,0.076,14.549
2014,39187,020300002,GENERAL ASSISTANCE   WORTH,0.020,14.549
2014,39187,020300003,ROAD AND BRIDGE WORTH,0.037,14.549
2014,39187,030010000,VILLAGE OF   ALSIP,1.829,14.549
2014,39187,030010500,TIF VIL OF ALSIP-123RD ST,0.000,14.549
2014,39187,040850000,SCHOOL DISTRICT  130,5.935,14.549
2014,39187,042180000,COMMUNITY HIGH SCHOOL  218,4.049,14.549
2014,39187,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.403,14.549
2014,39187,050010000,ALSIP PARK DISTRICT,0.585,14.549
2014,39187,060020000,ALSIP MERRIONETTE PARK PUB LIBRARY DIST,0.531,14.549
2014,39187,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,14.549
2014,39187,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,14.549
2014,39188,010010000,COUNTY OF COOK,0.568,13.624
2014,39188,010010001,CONSOLIDATED ELECTIONS,0.000,13.624
2014,39188,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.624
2014,39188,020300000,TOWN OF WORTH,0.076,13.624
2014,39188,020300002,GENERAL ASSISTANCE   WORTH,0.020,13.624
2014,39188,020300003,ROAD AND BRIDGE WORTH,0.037,13.624
2014,39188,030010000,VILLAGE OF   ALSIP,1.829,13.624
2014,39188,030010501,TIF VIL OF ALSIP-123RD PL/CICERO AVE,0.000,13.624
2014,39188,040810000,SCHOOL DISTRICT  126,5.010,13.624
2014,39188,042180000,COMMUNITY HIGH SCHOOL  218,4.049,13.624
2014,39188,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.403,13.624
2014,39188,050010000,ALSIP PARK DISTRICT,0.585,13.624
2014,39188,060020000,ALSIP MERRIONETTE PARK PUB LIBRARY DIST,0.531,13.624
2014,39188,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,13.624
2014,39188,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.624
2014,39189,010010000,COUNTY OF COOK,0.568,14.549
2014,39189,010010001,CONSOLIDATED ELECTIONS,0.000,14.549
2014,39189,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,14.549
2014,39189,020300000,TOWN OF WORTH,0.076,14.549
2014,39189,020300002,GENERAL ASSISTANCE   WORTH,0.020,14.549
2014,39189,020300003,ROAD AND BRIDGE WORTH,0.037,14.549
2014,39189,030010000,VILLAGE OF   ALSIP,1.829,14.549
2014,39189,030010502,TIF VIL OF ALSIP-PULASKI ROAD CORRIDOR,0.000,14.549
2014,39189,040850000,SCHOOL DISTRICT  130,5.935,14.549
2014,39189,042180000,COMMUNITY HIGH SCHOOL  218,4.049,14.549
2014,39189,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.403,14.549
2014,39189,050010000,ALSIP PARK DISTRICT,0.585,14.549
2014,39189,060020000,ALSIP MERRIONETTE PARK PUB LIBRARY DIST,0.531,14.549
2014,39189,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,14.549
2014,39189,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,14.549
2014,39190,010010000,COUNTY OF COOK,0.568,13.624
2014,39190,010010001,CONSOLIDATED ELECTIONS,0.000,13.624
2014,39190,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.624
2014,39190,020300000,TOWN OF WORTH,0.076,13.624
2014,39190,020300002,GENERAL ASSISTANCE   WORTH,0.020,13.624
2014,39190,020300003,ROAD AND BRIDGE WORTH,0.037,13.624
2014,39190,030010000,VILLAGE OF   ALSIP,1.829,13.624
2014,39190,030010502,TIF VIL OF ALSIP-PULASKI ROAD CORRIDOR,0.000,13.624
2014,39190,040810000,SCHOOL DISTRICT  126,5.010,13.624
2014,39190,042180000,COMMUNITY HIGH SCHOOL  218,4.049,13.624
2014,39190,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.403,13.624
2014,39190,050010000,ALSIP PARK DISTRICT,0.585,13.624
2014,39190,060020000,ALSIP MERRIONETTE PARK PUB LIBRARY DIST,0.531,13.624
2014,39190,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,13.624
2014,39190,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.624
2014,39191,010010000,COUNTY OF COOK,0.568,12.186
2014,39191,010010001,CONSOLIDATED ELECTIONS,0.000,12.186
2014,39191,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,12.186
2014,39191,020300000,TOWN OF WORTH,0.076,12.186
2014,39191,020300002,GENERAL ASSISTANCE   WORTH,0.020,12.186
2014,39191,020300003,ROAD AND BRIDGE WORTH,0.037,12.186
2014,39191,030260000,VILLAGE OF   CRESTWOOD,0.582,12.186
2014,39191,030260502,TIF VIL OF CRESTWOOD-ROUTE 83,0.000,12.186
2014,39191,040850000,SCHOOL DISTRICT  130,5.935,12.186
2014,39191,042180000,COMMUNITY HIGH SCHOOL  218,4.049,12.186
2014,39191,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.403,12.186
2014,39191,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,12.186
2014,39191,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,12.186
2014,39473,030970010,2010 ARREARAGE TAX CITY OF PALOS HEIGHTS,0.000,0.000
2014,70001,010010000,COUNTY OF COOK,0.568,6.808
2014,70001,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70001,030210000,CITY OF CHICAGO,1.193,6.808
2014,70001,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70001,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70001,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70001,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70001,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70001,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70001,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70002,010010000,COUNTY OF COOK,0.568,6.825
2014,70002,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.825
2014,70002,030210000,CITY OF CHICAGO,1.193,6.825
2014,70002,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.825
2014,70002,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.825
2014,70002,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.825
2014,70002,044060000,BOARD OF EDUCATION,3.660,6.825
2014,70002,050200000,CHICAGO PARK DISTRICT,0.401,6.825
2014,70002,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.825
2014,70002,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.825
2014,70002,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,6.825
2014,70003,010010000,COUNTY OF COOK,0.568,9.641
2014,70003,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,9.641
2014,70003,030210000,CITY OF CHICAGO,1.193,9.641
2014,70003,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,9.641
2014,70003,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,9.641
2014,70003,030210104,CITY OF CHICAGO SPEC SERVICE AREA #5,2.816,9.641
2014,70003,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,9.641
2014,70003,044060000,BOARD OF EDUCATION,3.660,9.641
2014,70003,050200000,CHICAGO PARK DISTRICT,0.401,9.641
2014,70003,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,9.641
2014,70003,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,9.641
2014,70003,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,9.641
2014,70004,010010000,COUNTY OF COOK,0.568,6.825
2014,70004,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.825
2014,70004,030210000,CITY OF CHICAGO,1.193,6.825
2014,70004,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.825
2014,70004,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.825
2014,70004,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.825
2014,70004,044060000,BOARD OF EDUCATION,3.660,6.825
2014,70004,050200000,CHICAGO PARK DISTRICT,0.401,6.825
2014,70004,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.825
2014,70004,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.825
2014,70004,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,6.825
2014,70005,010010000,COUNTY OF COOK,0.568,6.808
2014,70005,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70005,030210000,CITY OF CHICAGO,1.193,6.808
2014,70005,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70005,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70005,030210506,TIF CITY OF CHICAGO-41ST ST/KING DR,0.000,6.808
2014,70005,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70005,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70005,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70005,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70005,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70006,010010000,COUNTY OF COOK,0.568,6.825
2014,70006,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.825
2014,70006,030210000,CITY OF CHICAGO,1.193,6.825
2014,70006,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.825
2014,70006,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.825
2014,70006,030210501,TIF CITY OF CHICAGO-126TH ST/TORRENCE AVE,0.000,6.825
2014,70006,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.825
2014,70006,044060000,BOARD OF EDUCATION,3.660,6.825
2014,70006,050200000,CHICAGO PARK DISTRICT,0.401,6.825
2014,70006,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.825
2014,70006,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.825
2014,70006,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,6.825
2014,70007,010010000,COUNTY OF COOK,0.568,6.808
2014,70007,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70007,030210000,CITY OF CHICAGO,1.193,6.808
2014,70007,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70007,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70007,030210114,CITY OF CHICAGO SPEC SERV AREA 15,0.000,6.808
2014,70007,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70007,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70007,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70007,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70007,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70008,010010000,COUNTY OF COOK,0.568,6.808
2014,70008,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70008,030210000,CITY OF CHICAGO,1.193,6.808
2014,70008,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70008,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70008,030210509,TIF CITY OF CHICAGO-49TH ST/ST LAWRENCE AVE,0.000,6.808
2014,70008,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70008,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70008,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70008,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70008,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70009,010010000,COUNTY OF COOK,0.568,6.808
2014,70009,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70009,030210000,CITY OF CHICAGO,1.193,6.808
2014,70009,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70009,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70009,030210506,TIF CITY OF CHICAGO-41ST ST/KING DR,0.000,6.808
2014,70009,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70009,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70009,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70009,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70009,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70010,010010000,COUNTY OF COOK,0.568,6.825
2014,70010,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.825
2014,70010,030210000,CITY OF CHICAGO,1.193,6.825
2014,70010,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.825
2014,70010,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.825
2014,70010,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.825
2014,70010,044060000,BOARD OF EDUCATION,3.660,6.825
2014,70010,050200000,CHICAGO PARK DISTRICT,0.401,6.825
2014,70010,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.825
2014,70010,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.825
2014,70010,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,6.825
2014,70011,010010000,COUNTY OF COOK,0.568,6.808
2014,70011,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70011,030210000,CITY OF CHICAGO,1.193,6.808
2014,70011,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70011,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70011,030210509,TIF CITY OF CHICAGO-49TH ST/ST LAWRENCE AVE,0.000,6.808
2014,70011,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70011,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70011,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70011,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70011,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70012,010010000,COUNTY OF COOK,0.568,6.808
2014,70012,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70012,030210000,CITY OF CHICAGO,1.193,6.808
2014,70012,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70012,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70012,030210507,TIF CITY OF CHICAGO-43RD ST/COTTAGE GROVE,0.000,6.808
2014,70012,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70012,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70012,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70012,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70012,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70013,010010000,COUNTY OF COOK,0.568,6.825
2014,70013,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.825
2014,70013,030210000,CITY OF CHICAGO,1.193,6.825
2014,70013,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.825
2014,70013,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.825
2014,70013,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.825
2014,70013,044060000,BOARD OF EDUCATION,3.660,6.825
2014,70013,050200000,CHICAGO PARK DISTRICT,0.401,6.825
2014,70013,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.825
2014,70013,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.825
2014,70013,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,6.825
2014,70014,010010000,COUNTY OF COOK,0.568,6.808
2014,70014,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70014,030210000,CITY OF CHICAGO,1.193,6.808
2014,70014,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70014,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70014,030210601,TIF CITY OF CHICAGO-STONY ISLAND/BURNSIDE,0.000,6.808
2014,70014,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70014,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70014,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70014,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70014,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70015,010010000,COUNTY OF COOK,0.568,6.825
2014,70015,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.825
2014,70015,030210000,CITY OF CHICAGO,1.193,6.825
2014,70015,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.825
2014,70015,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.825
2014,70015,030210601,TIF CITY OF CHICAGO-STONY ISLAND/BURNSIDE,0.000,6.825
2014,70015,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.825
2014,70015,044060000,BOARD OF EDUCATION,3.660,6.825
2014,70015,050200000,CHICAGO PARK DISTRICT,0.401,6.825
2014,70015,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.825
2014,70015,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.825
2014,70015,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,6.825
2014,70016,010010000,COUNTY OF COOK,0.568,6.808
2014,70016,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70016,030210000,CITY OF CHICAGO,1.193,6.808
2014,70016,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70016,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70016,030210529,TIF CITY OF CHICAGO-BRONZEVILLE,0.000,6.808
2014,70016,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70016,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70016,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70016,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70016,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70017,010010000,COUNTY OF COOK,0.568,6.808
2014,70017,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70017,030210000,CITY OF CHICAGO,1.193,6.808
2014,70017,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70017,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70017,030210514,TIF CITY OF CHICAGO-71ST ST/STONY ISLAND AVE,0.000,6.808
2014,70017,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70017,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70017,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70017,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70017,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70018,010010000,COUNTY OF COOK,0.568,6.808
2014,70018,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70018,030210000,CITY OF CHICAGO,1.193,6.808
2014,70018,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70018,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70018,030210611,TIF CITY OF CHICAGO-WOODLAWN,0.000,6.808
2014,70018,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70018,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70018,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70018,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70018,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70019,010010000,COUNTY OF COOK,0.568,6.808
2014,70019,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70019,030210000,CITY OF CHICAGO,1.193,6.808
2014,70019,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70019,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70019,030210597,TIF CITY OF CHICAGO-SOUTH WORKS,0.000,6.808
2014,70019,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70019,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70019,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70019,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70019,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70020,010010000,COUNTY OF COOK,0.568,6.825
2014,70020,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.825
2014,70020,030210000,CITY OF CHICAGO,1.193,6.825
2014,70020,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.825
2014,70020,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.825
2014,70020,030210597,TIF CITY OF CHICAGO-SOUTH WORKS,0.000,6.825
2014,70020,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.825
2014,70020,044060000,BOARD OF EDUCATION,3.660,6.825
2014,70020,050200000,CHICAGO PARK DISTRICT,0.401,6.825
2014,70020,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.825
2014,70020,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.825
2014,70020,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,6.825
2014,70021,010010000,COUNTY OF COOK,0.568,6.808
2014,70021,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70021,030210000,CITY OF CHICAGO,1.193,6.808
2014,70021,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70021,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70021,030210596,TIF CITY OF CHICAGO-SOUTH CHICAGO,0.000,6.808
2014,70021,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70021,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70021,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70021,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70021,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70022,010010000,COUNTY OF COOK,0.568,6.825
2014,70022,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.825
2014,70022,030210000,CITY OF CHICAGO,1.193,6.825
2014,70022,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.825
2014,70022,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.825
2014,70022,030210596,TIF CITY OF CHICAGO-SOUTH CHICAGO,0.000,6.825
2014,70022,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.825
2014,70022,044060000,BOARD OF EDUCATION,3.660,6.825
2014,70022,050200000,CHICAGO PARK DISTRICT,0.401,6.825
2014,70022,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.825
2014,70022,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.825
2014,70022,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,6.825
2014,70023,010010000,COUNTY OF COOK,0.568,6.808
2014,70023,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70023,030210000,CITY OF CHICAGO,1.193,6.808
2014,70023,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70023,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70023,030210611,TIF CITY OF CHICAGO-WOODLAWN,0.000,6.808
2014,70023,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70023,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70023,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70023,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70023,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70024,010010000,COUNTY OF COOK,0.568,6.808
2014,70024,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.808
2014,70024,030210000,CITY OF CHICAGO,1.193,6.808
2014,70024,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.808
2014,70024,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.808
2014,70024,030210601,TIF CITY OF CHICAGO-STONY ISLAND/BURNSIDE,0.000,6.808
2014,70024,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.808
2014,70024,044060000,BOARD OF EDUCATION,3.660,6.808
2014,70024,050200000,CHICAGO PARK DISTRICT,0.401,6.808
2014,70024,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.808
2014,70024,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.808
2014,70025,010010000,COUNTY OF COOK,0.568,6.825
2014,70025,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,6.825
2014,70025,030210000,CITY OF CHICAGO,1.193,6.825
2014,70025,030210001,CITY OF CHICAGO LIBRARY FUND,0.134,6.825
2014,70025,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,0.146,6.825
2014,70025,030210601,TIF CITY OF CHICAGO-STONY ISLAND/BURNSIDE,0.000,6.825
2014,70025,043030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,0.193,6.825
2014,70025,044060000,BOARD OF EDUCATION,3.660,6.825
2014,70025,050200000,CHICAGO PARK DISTRICT,0.401,6.825
2014,70025,050200001,CHICAGO PARK DIST. AQUARIUM & MUSEUM BONDS,0.014,6.825
2014,70025,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,6.825
2014,70025,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,6.825
